backbone,config,budget,rep,method,C,auroc_light,sens_light,spec_light,auroc_mid,sens_mid,spec_mid,auroc_dark,sens_dark,spec_dark,gap_auroc
dinov2b_frozen,std_tunedC,100,13,src_cond,0.1,0.63984375,0.0,0.921875,0.6940298507462686,0.1,0.9701492537313433,0.6258223684210527,0.0,0.984375,0.01402138157894739
dinov2b_frozen,std_tunedC,100,13,src_cond_dark,0.01,0.5718749999999999,0.15,0.875,0.6482587064676617,0.3,0.8955223880597015,0.5945723684210525,0.2631578947368421,0.875,-0.022697368421052633
dinov2b_frozen,std_tunedC,100,13,src_cond_shuf,0.1,0.64609375,0.0,0.921875,0.6890547263681592,0.1,0.9701492537313433,0.5649671052631579,0.05263157894736842,0.984375,0.08112664473684217
dinov2b_frozen,std_tunedC,100,14,simple,0.01,0.56953125,0.2,0.890625,0.7711442786069652,0.13333333333333333,0.9701492537313433,0.765625,0.10526315789473684,0.96875,-0.19609374999999996
dinov2b_frozen,std_tunedC,100,14,fair,0.1,0.5492187500000001,0.25,0.8125,0.7597014925373133,0.36666666666666664,0.9402985074626866,0.7796052631578947,0.15789473684210525,0.9375,-0.2303865131578946
dinov2b_frozen,std_tunedC,100,14,smote,0.01,0.5554687500000001,0.2,0.84375,0.7422885572139305,0.26666666666666666,0.9104477611940298,0.7870065789473684,0.21052631578947367,0.921875,-0.2315378289473683
dinov2b_frozen,std_tunedC,100,14,smote_shuf,0.01,0.546875,0.2,0.84375,0.7522388059701492,0.26666666666666666,0.9253731343283582,0.774671052631579,0.21052631578947367,0.9375,-0.22779605263157898
dinov2b_frozen,std_tunedC,100,14,smote_light,0.01,0.546875,0.2,0.8125,0.7592039800995025,0.23333333333333334,0.9552238805970149,0.7582236842105263,0.21052631578947367,0.9375,-0.21134868421052633
dinov2b_frozen,std_tunedC,100,14,smote_allmal,0.1,0.60859375,0.1,0.9375,0.7751243781094528,0.06666666666666667,1.0,0.7228618421052632,0.05263157894736842,0.984375,-0.11426809210526312
dinov2b_frozen,std_tunedC,100,14,src_demo,0.01,0.57109375,0.3,0.8125,0.7432835820895523,0.4666666666666667,0.8955223880597015,0.7557565789473684,0.47368421052631576,0.875,-0.1846628289473684
dinov2b_frozen,std_tunedC,100,14,src_cond,0.1,0.67109375,0.25,0.96875,0.7741293532338309,0.2,0.9701492537313433,0.7582236842105263,0.21052631578947367,0.9375,-0.08712993421052628
dinov2b_frozen,std_tunedC,100,14,src_cond_dark,0.01,0.6,0.3,0.859375,0.7512437810945273,0.4666666666666667,0.9552238805970149,0.7697368421052632,0.47368421052631576,0.859375,-0.16973684210526319
dinov2b_frozen,std_tunedC,100,14,src_cond_shuf,0.1,0.68046875,0.35,0.9375,0.77363184079602,0.23333333333333334,0.9850746268656716,0.7327302631578947,0.15789473684210525,0.96875,-0.052261513157894735
dinov2b_frozen,std_tunedC,100,15,simple,0.01,0.7234375,0.3,0.9375,0.672139303482587,0.16666666666666666,0.9701492537313433,0.6661184210526315,0.3157894736842105,0.9375,0.05731907894736843
dinov2b_frozen,std_tunedC,100,15,fair,0.1,0.7296875,0.4,0.90625,0.6741293532338308,0.26666666666666666,0.9552238805970149,0.6694078947368421,0.42105263157894735,0.90625,0.0602796052631579
dinov2b_frozen,std_tunedC,100,15,smote,0.01,0.72265625,0.4,0.90625,0.664179104477612,0.3333333333333333,0.8805970149253731,0.6965460526315789,0.47368421052631576,0.84375,0.02611019736842113
dinov2b_frozen,std_tunedC,100,15,smote_shuf,0.01,0.72890625,0.4,0.875,0.6820895522388061,0.3,0.9104477611940298,0.6324013157894737,0.3684210526315789,0.890625,0.0965049342105263
dinov2b_frozen,std_tunedC,100,15,smote_light,0.01,0.73515625,0.35,0.890625,0.6955223880597015,0.16666666666666666,0.9701492537313433,0.6611842105263157,0.3157894736842105,0.90625,0.07397203947368425
dinov2b_frozen,std_tunedC,100,15,smote_allmal,0.1,0.7234375,0.25,0.953125,0.6626865671641791,0.03333333333333333,0.9701492537313433,0.6644736842105264,0.2631578947368421,0.984375,0.05896381578947352
dinov2b_frozen,std_tunedC,100,15,src_demo,0.01,0.7210937499999999,0.2,0.953125,0.7134328358208956,0.16666666666666666,0.9552238805970149,0.5921052631578947,0.15789473684210525,0.890625,0.12898848684210518
dinov2b_frozen,std_tunedC,100,15,src_cond,0.1,0.82421875,0.05,0.96875,0.7218905472636816,0.06666666666666667,0.9701492537313433,0.6488486842105263,0.05263157894736842,1.0,0.17537006578947367
dinov2b_frozen,std_tunedC,100,15,src_cond_dark,0.01,0.71171875,0.2,0.9375,0.700497512437811,0.1,0.9253731343283582,0.625,0.3157894736842105,0.875,0.08671874999999996
dinov2b_frozen,std_tunedC,100,15,src_cond_shuf,0.1,0.78203125,0.05,0.984375,0.6651741293532338,0.06666666666666667,0.9850746268656716,0.6373355263157895,0.0,1.0,0.14469572368421046
dinov2b_frozen,std_tunedC,100,16,simple,0.01,0.6343749999999999,0.1,0.9375,0.7412935323383085,0.1,0.9253731343283582,0.7055921052631577,0.3684210526315789,1.0,-0.07121710526315783
dinov2b_frozen,std_tunedC,100,16,fair,0.1,0.64375,0.25,0.875,0.727363184079602,0.2,0.8805970149253731,0.7302631578947368,0.5263157894736842,0.90625,-0.08651315789473679
dinov2b_frozen,std_tunedC,100,16,smote,0.01,0.66875,0.2,0.921875,0.7074626865671643,0.13333333333333333,0.8955223880597015,0.7606907894736843,0.5789473684210527,0.9375,-0.09194078947368434
dinov2b_frozen,std_tunedC,100,16,smote_shuf,0.01,0.6328125,0.1,0.890625,0.709452736318408,0.26666666666666666,0.9104477611940298,0.6702302631578947,0.3157894736842105,0.875,-0.03741776315789469
dinov2b_frozen,std_tunedC,100,16,smote_light,0.01,0.596875,0.3,0.78125,0.717910447761194,0.26666666666666666,0.8507462686567164,0.7203947368421053,0.47368421052631576,0.90625,-0.12351973684210527
dinov2b_frozen,std_tunedC,100,16,smote_allmal,0.1,0.58984375,0.0,0.96875,0.7263681592039801,0.03333333333333333,0.9552238805970149,0.7171052631578947,0.21052631578947367,1.0,-0.1272615131578947
dinov2b_frozen,std_tunedC,100,16,src_demo,0.01,0.63671875,0.2,0.890625,0.8179104477611941,0.43333333333333335,0.8805970149253731,0.6866776315789472,0.5263157894736842,0.875,-0.049958881578947234
dinov2b_frozen,std_tunedC,100,16,src_cond,0.1,0.6765625000000001,0.1,0.9375,0.8248756218905472,0.16666666666666666,0.9850746268656716,0.7006578947368421,0.3684210526315789,0.984375,-0.02409539473684208
dinov2b_frozen,std_tunedC,100,16,src_cond_dark,0.01,0.61953125,0.15,0.890625,0.8139303482587066,0.36666666666666664,0.9104477611940298,0.709703947368421,0.3684210526315789,0.859375,-0.09017269736842104
dinov2b_frozen,std_tunedC,100,16,src_cond_shuf,0.1,0.68203125,0.05,0.953125,0.7875621890547264,0.16666666666666666,0.9850746268656716,0.6644736842105262,0.10526315789473684,0.984375,0.01755756578947376
dinov2b_frozen,std_tunedC,100,17,simple,0.01,0.6835937499999999,0.15,0.984375,0.6487562189054726,0.16666666666666666,0.9552238805970149,0.6504934210526316,0.10526315789473684,0.984375,0.03310032894736825
dinov2b_frozen,std_tunedC,100,17,fair,0.1,0.6953124999999999,0.15,0.984375,0.6522388059701493,0.13333333333333333,0.9552238805970149,0.6488486842105263,0.10526315789473684,0.953125,0.04646381578947356
dinov2b_frozen,std_tunedC,100,17,smote,0.01,0.71015625,0.15,0.96875,0.6502487562189055,0.3333333333333333,0.9104477611940298,0.7039473684210527,0.47368421052631576,0.90625,0.0062088815789473895
dinov2b_frozen,std_tunedC,100,17,smote_shuf,0.01,0.65,0.2,0.96875,0.6154228855721393,0.2,0.8955223880597015,0.6134868421052632,0.10526315789473684,0.890625,0.03651315789473686
dinov2b_frozen,std_tunedC,100,17,smote_light,0.01,0.6804687500000001,0.2,0.953125,0.6313432835820896,0.2,0.9253731343283582,0.625,0.10526315789473684,0.921875,0.05546875000000007
dinov2b_frozen,std_tunedC,100,17,smote_allmal,0.1,0.6890625,0.15,1.0,0.645273631840796,0.13333333333333333,0.9701492537313433,0.649671052631579,0.10526315789473684,0.984375,0.03939144736842104
dinov2b_frozen,std_tunedC,100,17,src_demo,0.01,0.6703125000000001,0.25,0.984375,0.7044776119402985,0.36666666666666664,0.9552238805970149,0.5123355263157894,0.2631578947368421,0.9375,0.1579769736842107
dinov2b_frozen,std_tunedC,100,17,src_cond,1.0,0.8515625,0.15,1.0,0.6875621890547263,0.1,0.9701492537313433,0.625,0.0,1.0,0.2265625
dinov2b_frozen,std_tunedC,100,17,src_cond_dark,0.01,0.6015625,0.3,0.953125,0.6915422885572139,0.3,0.9402985074626866,0.5978618421052632,0.15789473684210525,0.953125,0.0037006578947368363
dinov2b_frozen,std_tunedC,100,17,src_cond_shuf,0.1,0.81015625,0.25,1.0,0.7019900497512438,0.2,0.9552238805970149,0.5921052631578947,0.15789473684210525,1.0,0.21805098684210533
dinov2b_frozen,std_tunedC,100,18,simple,0.01,0.65859375,0.2,0.96875,0.6233830845771144,0.13333333333333333,0.9104477611940298,0.6398026315789473,0.21052631578947367,0.953125,0.018791118421052633
dinov2b_frozen,std_tunedC,100,18,fair,0.1,0.66015625,0.25,0.9375,0.6273631840796019,0.2,0.8805970149253731,0.6398026315789473,0.2631578947368421,0.90625,0.020353618421052655
dinov2b_frozen,std_tunedC,100,18,smote,0.01,0.66953125,0.3,0.921875,0.6437810945273632,0.16666666666666666,0.8656716417910447,0.7047697368421053,0.42105263157894735,0.84375,-0.03523848684210529
dinov2b_frozen,std_tunedC,100,18,smote_shuf,0.01,0.653125,0.3,0.890625,0.5915422885572139,0.2,0.835820895522388,0.618421052631579,0.2631578947368421,0.9375,0.03470394736842097
dinov2b_frozen,std_tunedC,100,18,smote_light,0.01,0.67578125,0.25,0.890625,0.600995024875622,0.2,0.8208955223880597,0.6274671052631579,0.21052631578947367,0.953125,0.048314144736842146
dinov2b_frozen,std_tunedC,100,18,smote_allmal,0.01,0.6453125,0.35,0.921875,0.6238805970149254,0.16666666666666666,0.8656716417910447,0.625,0.2631578947368421,0.90625,0.020312499999999956
dinov2b_frozen,std_tunedC,100,18,src_demo,0.01,0.7125,0.2,0.921875,0.6895522388059702,0.4,0.8805970149253731,0.5995065789473684,0.42105263157894735,0.84375,0.11299342105263166
dinov2b_frozen,std_tunedC,100,18,src_cond,0.1,0.80625,0.05,0.96875,0.708457711442786,0.13333333333333333,0.9402985074626866,0.6652960526315789,0.21052631578947367,1.0,0.14095394736842115
dinov2b_frozen,std_tunedC,100,18,src_cond_dark,0.01,0.70859375,0.15,0.921875,0.6781094527363184,0.43333333333333335,0.8656716417910447,0.6513157894736842,0.42105263157894735,0.765625,0.05727796052631584
dinov2b_frozen,std_tunedC,100,18,src_cond_shuf,0.1,0.74921875,0.05,0.984375,0.6935323383084577,0.23333333333333334,0.9104477611940298,0.6644736842105263,0.2631578947368421,0.953125,0.08474506578947372
dinov2b_frozen,std_tunedC,100,19,simple,0.01,0.6351562500000001,0.2,0.953125,0.7313432835820896,0.23333333333333334,0.9850746268656716,0.6282894736842106,0.47368421052631576,0.921875,0.006866776315789469
dinov2b_frozen,std_tunedC,100,19,fair,1.0,0.6398437499999999,0.15,0.984375,0.7009950248756219,0.06666666666666667,0.9850746268656716,0.6620065789473684,0.21052631578947367,0.96875,-0.02216282894736843
dinov2b_frozen,std_tunedC,100,19,smote,0.01,0.68046875,0.25,0.9375,0.7328358208955225,0.3,0.9552238805970149,0.6578947368421052,0.5789473684210527,0.8125,0.022574013157894757
dinov2b_frozen,std_tunedC,100,19,smote_shuf,0.1,0.60703125,0.15,0.984375,0.6522388059701492,0.1,0.9850746268656716,0.6891447368421053,0.42105263157894735,1.0,-0.08211348684210529
dinov2b_frozen,std_tunedC,100,19,smote_light,0.1,0.6359375,0.15,0.984375,0.6965174129353234,0.06666666666666667,1.0,0.6990131578947368,0.21052631578947367,0.984375,-0.06307565789473679
dinov2b_frozen,std_tunedC,100,19,smote_allmal,10.0,0.62265625,0.15,0.984375,0.6666666666666667,0.06666666666666667,1.0,0.6513157894736842,0.2631578947368421,0.984375,-0.02865953947368416
dinov2b_frozen,std_tunedC,100,19,src_demo,0.01,0.659375,0.45,0.796875,0.6955223880597016,0.43333333333333335,0.835820895522388,0.634046052631579,0.5263157894736842,0.71875,0.025328947368421062
dinov2b_frozen,std_tunedC,100,19,src_cond,0.1,0.73671875,0.2,0.953125,0.7149253731343284,0.2,1.0,0.6554276315789475,0.2631578947368421,0.96875,0.08129111842105252
dinov2b_frozen,std_tunedC,100,19,src_cond_dark,0.01,0.6289062500000001,0.4,0.765625,0.6880597014925374,0.4666666666666667,0.8507462686567164,0.6233552631578947,0.5789473684210527,0.765625,0.005550986842105421
dinov2b_frozen,std_tunedC,100,19,src_cond_shuf,0.1,0.721875,0.3,0.9375,0.7238805970149254,0.16666666666666666,1.0,0.6949013157894737,0.21052631578947367,0.96875,0.026973684210526372
dinov2b_frozen,std_tunedC,200,0,simple,0.01,0.6703125,0.25,0.90625,0.6532338308457712,0.4,0.8805970149253731,0.7738486842105263,0.5263157894736842,0.890625,-0.10353618421052635
dinov2b_frozen,std_tunedC,200,0,fair,0.1,0.69765625,0.4,0.84375,0.6651741293532337,0.4,0.8208955223880597,0.7828947368421052,0.631578947368421,0.765625,-0.08523848684210522
dinov2b_frozen,std_tunedC,200,0,smote,0.01,0.6546875000000001,0.3,0.859375,0.6497512437810946,0.36666666666666664,0.8656716417910447,0.810032894736842,0.6842105263157895,0.734375,-0.15534539473684195
dinov2b_frozen,std_tunedC,200,0,smote_shuf,0.1,0.6109374999999999,0.1,0.953125,0.6283582089552239,0.2,0.9552238805970149,0.7368421052631579,0.21052631578947367,0.875,-0.12590460526315794
dinov2b_frozen,std_tunedC,200,0,smote_light,0.01,0.69375,0.4,0.890625,0.6472636815920398,0.4,0.8208955223880597,0.7549342105263157,0.42105263157894735,0.90625,-0.06118421052631573
dinov2b_frozen,std_tunedC,200,0,smote_allmal,0.1,0.628125,0.15,0.96875,0.6636815920398009,0.23333333333333334,0.9552238805970149,0.7689144736842105,0.21052631578947367,0.921875,-0.14078947368421046
dinov2b_frozen,std_tunedC,200,0,src_demo,0.01,0.6046874999999999,0.25,0.84375,0.7253731343283583,0.5333333333333333,0.8208955223880597,0.7310855263157894,0.5789473684210527,0.703125,-0.12639802631578945
dinov2b_frozen,std_tunedC,200,0,src_cond,0.1,0.7171875,0.2,0.921875,0.7263681592039801,0.3333333333333333,0.9104477611940298,0.7911184210526316,0.3684210526315789,0.90625,-0.07393092105263166
dinov2b_frozen,std_tunedC,200,0,src_cond_dark,0.01,0.57734375,0.15,0.875,0.6870646766169155,0.3333333333333333,0.8507462686567164,0.75,0.5789473684210527,0.734375,-0.17265624999999996
dinov2b_frozen,std_tunedC,200,0,src_cond_shuf,0.1,0.6890624999999999,0.2,0.921875,0.7616915422885573,0.4,0.9104477611940298,0.7853618421052632,0.3157894736842105,0.921875,-0.09629934210526325
dinov2b_frozen,std_tunedC,200,1,simple,0.01,0.68828125,0.15,0.96875,0.8104477611940298,0.23333333333333334,0.9701492537313433,0.75,0.2631578947368421,0.9375,-0.061718750000000044
dinov2b_frozen,std_tunedC,200,1,fair,1.0,0.7015625,0.05,0.96875,0.8134328358208955,0.23333333333333334,0.9701492537313433,0.7417763157894737,0.15789473684210525,0.953125,-0.040213815789473695
dinov2b_frozen,std_tunedC,200,1,smote,0.01,0.67734375,0.15,0.953125,0.7845771144278607,0.43333333333333335,0.9402985074626866,0.7886513157894737,0.3684210526315789,0.890625,-0.11130756578947365
dinov2b_frozen,std_tunedC,200,1,smote_shuf,0.1,0.690625,0.05,0.984375,0.8248756218905473,0.23333333333333334,0.9701492537313433,0.736842105263158,0.21052631578947367,0.953125,-0.04621710526315792
dinov2b_frozen,std_tunedC,200,1,smote_light,0.1,0.7124999999999999,0.2,0.96875,0.8109452736318408,0.26666666666666666,0.9552238805970149,0.7154605263157894,0.21052631578947367,0.953125,-0.002960526315789469
dinov2b_frozen,std_tunedC,200,1,smote_allmal,0.1,0.7171875,0.05,0.984375,0.8213930348258708,0.2,0.9701492537313433,0.7368421052631579,0.15789473684210525,0.953125,-0.019654605263157876
dinov2b_frozen,std_tunedC,200,1,src_demo,0.01,0.559375,0.15,0.859375,0.7522388059701491,0.4666666666666667,0.8955223880597015,0.627467105263158,0.42105263157894735,0.828125,-0.06809210526315801
dinov2b_frozen,std_tunedC,200,1,src_cond,0.1,0.71953125,0.3,0.921875,0.7661691542288557,0.23333333333333334,0.9552238805970149,0.6324013157894737,0.05263157894736842,0.96875,0.08712993421052628
dinov2b_frozen,std_tunedC,200,1,src_cond_dark,0.01,0.5320312500000001,0.15,0.90625,0.7402985074626866,0.43333333333333335,0.9104477611940298,0.6356907894736843,0.47368421052631576,0.875,-0.10365953947368423
dinov2b_frozen,std_tunedC,200,1,src_cond_shuf,0.1,0.7,0.25,0.90625,0.7830845771144279,0.23333333333333334,0.9701492537313433,0.5970394736842105,0.05263157894736842,0.96875,0.10296052631578945
dinov2b_frozen,std_tunedC,200,2,simple,0.01,0.76484375,0.35,0.953125,0.7049751243781094,0.43333333333333335,0.9253731343283582,0.7467105263157895,0.2631578947368421,0.96875,0.018133223684210553
dinov2b_frozen,std_tunedC,200,2,fair,1.0,0.7640625,0.35,0.96875,0.6935323383084577,0.3333333333333333,0.9402985074626866,0.7360197368421053,0.2631578947368421,1.0,0.028042763157894668
dinov2b_frozen,std_tunedC,200,2,smote,0.01,0.74609375,0.4,0.9375,0.691044776119403,0.43333333333333335,0.9253731343283582,0.7310855263157894,0.47368421052631576,0.875,0.01500822368421062
dinov2b_frozen,std_tunedC,200,2,smote_shuf,0.1,0.7609374999999999,0.3,0.96875,0.6925373134328359,0.23333333333333334,0.9701492537313433,0.7080592105263158,0.2631578947368421,0.984375,0.052878289473684115
dinov2b_frozen,std_tunedC,200,2,smote_light,0.01,0.7671875,0.4,0.875,0.7034825870646765,0.43333333333333335,0.9402985074626866,0.759046052631579,0.2631578947368421,0.984375,0.00814144736842104
dinov2b_frozen,std_tunedC,200,2,smote_allmal,0.1,0.7546875,0.25,0.96875,0.6925373134328359,0.3,0.9701492537313433,0.734375,0.2631578947368421,1.0,0.020312499999999956
dinov2b_frozen,std_tunedC,200,2,src_demo,0.01,0.69921875,0.5,0.875,0.7124378109452736,0.43333333333333335,0.8955223880597015,0.7064144736842105,0.47368421052631576,0.84375,-0.007195723684210509
dinov2b_frozen,std_tunedC,200,2,src_cond,0.1,0.81640625,0.3,0.96875,0.7139303482587065,0.23333333333333334,0.9552238805970149,0.7549342105263158,0.2631578947368421,0.96875,0.06147203947368418
dinov2b_frozen,std_tunedC,200,2,src_cond_dark,0.01,0.69609375,0.45,0.84375,0.6980099502487562,0.4,0.8656716417910447,0.7302631578947368,0.42105263157894735,0.890625,-0.03416940789473688
dinov2b_frozen,std_tunedC,200,2,src_cond_shuf,0.1,0.7789062499999999,0.25,0.953125,0.7383084577114427,0.26666666666666666,0.9552238805970149,0.7450657894736842,0.21052631578947367,0.96875,0.03384046052631573
dinov2b_frozen,std_tunedC,200,3,simple,0.01,0.70625,0.25,0.953125,0.7278606965174129,0.16666666666666666,0.9552238805970149,0.7672697368421052,0.3684210526315789,0.953125,-0.061019736842105154
dinov2b_frozen,std_tunedC,200,3,fair,0.1,0.68828125,0.3,0.90625,0.7203980099502488,0.3,0.9104477611940298,0.765625,0.631578947368421,0.828125,-0.07734375000000004
dinov2b_frozen,std_tunedC,200,3,smote,0.01,0.69609375,0.2,0.9375,0.7154228855721393,0.26666666666666666,0.9104477611940298,0.7689144736842105,0.631578947368421,0.875,-0.07282072368421055
dinov2b_frozen,std_tunedC,200,3,smote_shuf,0.1,0.7164062499999999,0.1,0.9375,0.7248756218905472,0.1,0.9701492537313433,0.7574013157894737,0.21052631578947367,0.953125,-0.04099506578947376
dinov2b_frozen,std_tunedC,200,3,smote_light,0.01,0.7093750000000001,0.3,0.90625,0.7263681592039801,0.23333333333333334,0.9402985074626866,0.7615131578947368,0.42105263157894735,0.921875,-0.05213815789473675
dinov2b_frozen,std_tunedC,200,3,smote_allmal,0.1,0.7078125,0.1,0.9375,0.7298507462686566,0.1,0.9701492537313433,0.777138157894737,0.2631578947368421,0.96875,-0.06932565789473699
dinov2b_frozen,std_tunedC,200,3,src_demo,0.01,0.7,0.35,0.875,0.7686567164179106,0.4,0.9402985074626866,0.7047697368421053,0.42105263157894735,0.859375,-0.004769736842105354
dinov2b_frozen,std_tunedC,200,3,src_cond,0.1,0.7828125,0.25,0.921875,0.8049751243781095,0.13333333333333333,1.0,0.7648026315789473,0.3157894736842105,0.9375,0.018009868421052677
dinov2b_frozen,std_tunedC,200,3,src_cond_dark,0.01,0.71015625,0.2,0.890625,0.782089552238806,0.43333333333333335,0.9253731343283582,0.7146381578947368,0.5789473684210527,0.859375,-0.004481907894736792
dinov2b_frozen,std_tunedC,200,3,src_cond_shuf,0.1,0.7648437499999999,0.3,0.9375,0.7726368159203981,0.13333333333333333,0.9850746268656716,0.7648026315789473,0.21052631578947367,0.96875,4.111842105258834e-05
dinov2b_frozen,std_tunedC,200,4,simple,0.01,0.65625,0.45,0.875,0.7880597014925373,0.23333333333333334,0.9701492537313433,0.7187499999999999,0.3157894736842105,0.9375,-0.06249999999999989
dinov2b_frozen,std_tunedC,200,4,fair,0.1,0.6484374999999999,0.5,0.78125,0.7895522388059701,0.3333333333333333,0.9253731343283582,0.7105263157894737,0.42105263157894735,0.859375,-0.062088815789473784
dinov2b_frozen,std_tunedC,200,4,smote,0.01,0.640625,0.4,0.84375,0.7800995024875622,0.3333333333333333,0.9552238805970149,0.7179276315789473,0.47368421052631576,0.859375,-0.07730263157894735
dinov2b_frozen,std_tunedC,200,4,smote_shuf,0.01,0.65859375,0.4,0.8125,0.7696517412935323,0.26666666666666666,0.9701492537313433,0.7277960526315789,0.3684210526315789,0.9375,-0.0692023026315789
dinov2b_frozen,std_tunedC,200,4,smote_light,0.01,0.64765625,0.5,0.8125,0.7666666666666666,0.3,0.9402985074626866,0.7138157894736842,0.2631578947368421,0.921875,-0.06615953947368414
dinov2b_frozen,std_tunedC,200,4,smote_allmal,0.1,0.66953125,0.35,0.90625,0.7761194029850746,0.13333333333333333,0.9850746268656716,0.6620065789473685,0.21052631578947367,0.984375,0.0075246710526315486
dinov2b_frozen,std_tunedC,200,4,src_demo,0.01,0.7125,0.5,0.875,0.7537313432835822,0.43333333333333335,0.8955223880597015,0.6644736842105263,0.47368421052631576,0.75,0.048026315789473695
dinov2b_frozen,std_tunedC,200,4,src_cond,0.1,0.7632812499999999,0.3,0.890625,0.7592039800995025,0.2,0.9552238805970149,0.7105263157894738,0.21052631578947367,0.90625,0.05275493421052613
dinov2b_frozen,std_tunedC,200,4,src_cond_dark,0.01,0.6898437500000001,0.5,0.84375,0.754726368159204,0.5,0.8805970149253731,0.7105263157894737,0.5263157894736842,0.75,-0.020682565789473584
dinov2b_frozen,std_tunedC,200,4,src_cond_shuf,0.1,0.75078125,0.3,0.921875,0.7706467661691543,0.23333333333333334,0.9402985074626866,0.6998355263157894,0.15789473684210525,0.9375,0.050945723684210575
dinov2b_frozen,std_tunedC,200,5,simple,0.01,0.6906249999999999,0.2,0.90625,0.67363184079602,0.23333333333333334,0.9402985074626866,0.71875,0.42105263157894735,0.953125,-0.028125000000000067
dinov2b_frozen,std_tunedC,200,5,fair,1.0,0.68828125,0.1,0.921875,0.6577114427860696,0.16666666666666666,0.9850746268656716,0.714638157894737,0.3157894736842105,0.96875,-0.02635690789473699
dinov2b_frozen,std_tunedC,200,5,smote,0.01,0.68203125,0.3,0.90625,0.6582089552238807,0.23333333333333334,0.8955223880597015,0.7203947368421052,0.47368421052631576,0.875,-0.03836348684210522
dinov2b_frozen,std_tunedC,200,5,smote_shuf,0.01,0.66484375,0.3,0.84375,0.682089552238806,0.26666666666666666,0.9402985074626866,0.6891447368421053,0.42105263157894735,0.90625,-0.024300986842105354
dinov2b_frozen,std_tunedC,200,5,smote_light,0.01,0.6703125,0.35,0.8125,0.682587064676617,0.23333333333333334,0.9552238805970149,0.7162828947368421,0.42105263157894735,0.953125,-0.04597039473684217
dinov2b_frozen,std_tunedC,200,5,smote_allmal,0.1,0.7,0.1,0.921875,0.6293532338308458,0.13333333333333333,0.9850746268656716,0.7055921052631579,0.15789473684210525,0.96875,-0.005592105263157898
dinov2b_frozen,std_tunedC,200,5,src_demo,0.01,0.6796875,0.35,0.875,0.6676616915422885,0.3,0.9104477611940298,0.7203947368421052,0.5789473684210527,0.875,-0.0407072368421052
dinov2b_frozen,std_tunedC,200,5,src_cond,0.1,0.76796875,0.25,0.90625,0.7104477611940299,0.23333333333333334,0.9552238805970149,0.7746710526315789,0.42105263157894735,0.953125,-0.006702302631578894
dinov2b_frozen,std_tunedC,200,5,src_cond_dark,0.01,0.64765625,0.2,0.859375,0.6606965174129353,0.26666666666666666,0.9552238805970149,0.7097039473684209,0.47368421052631576,0.9375,-0.06204769736842086
dinov2b_frozen,std_tunedC,200,5,src_cond_shuf,0.1,0.7515624999999999,0.2,0.890625,0.7129353233830846,0.26666666666666666,0.9701492537313433,0.7565789473684209,0.15789473684210525,0.96875,-0.005016447368420995
dinov2b_frozen,std_tunedC,200,6,simple,0.01,0.6085937499999999,0.3,0.890625,0.7044776119402985,0.26666666666666666,0.8955223880597015,0.640625,0.3157894736842105,0.859375,-0.03203125000000007
dinov2b_frozen,std_tunedC,200,6,fair,1.0,0.578125,0.25,0.90625,0.7000000000000001,0.2,0.9253731343283582,0.6504934210526316,0.3157894736842105,0.90625,-0.07236842105263164
dinov2b_frozen,std_tunedC,200,6,smote,0.1,0.54921875,0.15,0.9375,0.6900497512437811,0.16666666666666666,0.9552238805970149,0.6439144736842105,0.2631578947368421,0.90625,-0.09469572368421053
dinov2b_frozen,std_tunedC,200,6,smote_shuf,0.1,0.57890625,0.15,0.9375,0.6825870646766169,0.16666666666666666,0.9701492537313433,0.6529605263157895,0.21052631578947367,0.921875,-0.07405427631578954
dinov2b_frozen,std_tunedC,200,6,smote_light,0.01,0.62421875,0.3,0.859375,0.7258706467661691,0.36666666666666664,0.8656716417910447,0.6504934210526316,0.42105263157894735,0.8125,-0.026274671052631593
dinov2b_frozen,std_tunedC,200,6,smote_allmal,0.1,0.55703125,0.15,0.9375,0.6711442786069652,0.16666666666666666,0.9552238805970149,0.65625,0.2631578947368421,0.90625,-0.09921875000000002
dinov2b_frozen,std_tunedC,200,6,src_demo,0.01,0.6195312500000001,0.3,0.78125,0.7522388059701492,0.4,0.8805970149253731,0.600328947368421,0.3684210526315789,0.8125,0.01920230263157907
dinov2b_frozen,std_tunedC,200,6,src_cond,0.1,0.6703125,0.2,0.90625,0.7666666666666667,0.16666666666666666,0.9402985074626866,0.7162828947368421,0.3157894736842105,0.921875,-0.04597039473684217
dinov2b_frozen,std_tunedC,200,6,src_cond_dark,0.01,0.6296875,0.25,0.859375,0.7477611940298509,0.3333333333333333,0.8805970149253731,0.6504934210526315,0.3684210526315789,0.875,-0.02080592105263157
dinov2b_frozen,std_tunedC,200,6,src_cond_shuf,0.1,0.63515625,0.2,0.890625,0.7597014925373133,0.23333333333333334,0.9402985074626866,0.6513157894736842,0.21052631578947367,0.921875,-0.016159539473684204
dinov2b_frozen,std_tunedC,200,7,simple,0.01,0.6749999999999999,0.25,0.921875,0.7298507462686568,0.23333333333333334,0.9850746268656716,0.7549342105263157,0.2631578947368421,0.921875,-0.07993421052631577
dinov2b_frozen,std_tunedC,200,7,fair,0.1,0.68203125,0.35,0.875,0.7422885572139304,0.4666666666666667,0.9104477611940298,0.7549342105263158,0.3157894736842105,0.859375,-0.07290296052631584
