backbone,config,budget,rep,method,C,n_adapt,n_train,auroc_light,sens_light,auroc_mid,sens_mid,auroc_dark,sens_dark,gap_auroc,gap_sens,cert_lb_dark,cert_true_dark,cert_cov_dark,cert_n_dark,cert_lb_light,cert_true_light,cert_cov_light,cert_n_light,cert_lb_mid,cert_true_mid,cert_cov_mid,cert_n_mid
dinov2b_frozen,std_tunedC,200,9,smote,0.01,200,140,0.70078125,0.2,0.7074626865671642,0.26666666666666666,0.7541118421052632,0.42105263157894735,-0.05333059210526314,-0.22105263157894733,0.7601989838711982,0.8072289156626506,1.0,24.0,0.6897372603017891,0.75,1.0,18.0,0.6233208490401574,0.7628865979381443,1.0,18.0
dinov2b_frozen,std_tunedC,200,9,src_aug,0.01,200,140,0.76796875,0.6,0.7014925373134329,0.5333333333333333,0.5254934210526315,0.47368421052631576,0.24247532894736845,0.12631578947368421,0.437107071219199,0.5903614457831325,1.0,24.0,0.3405980647592871,0.7261904761904762,1.0,18.0,0.39215529687267997,0.6391752577319587,1.0,18.0
dinov2b_frozen,std_tunedC,200,9,src_aug_matched,0.01,200,140,0.7296875,0.35,0.7009950248756219,0.43333333333333335,0.6118421052631579,0.42105263157894735,0.11784539473684219,-0.07105263157894737,0.5212720941280307,0.6746987951807228,1.0,24.0,0.39215529687267997,0.7380952380952381,1.0,18.0,0.5021717505455592,0.711340206185567,1.0,18.0
dinov2b_frozen,std_tunedC,200,9,src_aug_down,0.01,200,140,0.740625,0.3,0.7238805970149254,0.4,0.6389802631578947,0.42105263157894735,0.10164473684210529,-0.12105263157894736,0.437107071219199,0.7469879518072289,1.0,24.0,0.44595444164069953,0.7738095238095238,1.0,18.0,0.6233208490401574,0.7525773195876289,1.0,18.0
dinov2b_frozen,std_tunedC,200,10,source,0.01,200,140,0.7484375000000001,0.9,0.6626865671641791,0.7333333333333333,0.412828947368421,0.3684210526315789,0.33560855263157907,0.5315789473684212,0.31942102236108094,0.42168674698795183,1.0,24.0,0.44595444164069953,0.5,1.0,18.0,0.3405980647592871,0.4948453608247423,1.0,18.0
dinov2b_frozen,std_tunedC,200,10,simple,0.01,200,140,0.72421875,0.3,0.7616915422885573,0.3333333333333333,0.7804276315789473,0.2631578947368421,-0.05620888157894732,0.0368421052631579,0.4785771051929929,0.7831325301204819,1.0,24.0,0.5021717505455592,0.7380952380952381,1.0,18.0,0.561117241788639,0.7731958762886598,1.0,18.0
dinov2b_frozen,std_tunedC,200,10,fair,0.1,200,140,0.71796875,0.35,0.763681592039801,0.43333333333333335,0.7993421052631579,0.47368421052631576,-0.08137335526315781,-0.12368421052631579,0.4785771051929929,0.7951807228915663,1.0,24.0,0.561117241788639,0.7380952380952381,1.0,18.0,0.561117241788639,0.8041237113402062,1.0,18.0
dinov2b_frozen,std_tunedC,200,10,fair_legacy,0.1,200,140,0.71796875,0.35,0.763681592039801,0.43333333333333335,0.7993421052631579,0.47368421052631576,-0.08137335526315781,-0.12368421052631579,0.4785771051929929,0.7951807228915663,1.0,24.0,0.561117241788639,0.7380952380952381,1.0,18.0,0.561117241788639,0.8041237113402062,1.0,18.0
dinov2b_frozen,std_tunedC,200,10,fair_shuffled,0.1,200,140,0.7046875,0.45,0.7631840796019901,0.43333333333333335,0.7582236842105263,0.3157894736842105,-0.053536184210526305,0.1342105263157895,0.4785771051929929,0.7469879518072289,1.0,24.0,0.5021717505455592,0.75,1.0,18.0,0.6233208490401574,0.7938144329896907,1.0,18.0
dinov2b_frozen,std_tunedC,200,10,groupdro,0.01,200,140,0.7140625,0.3,0.7572139303482587,0.36666666666666664,0.778782894736842,0.2631578947368421,-0.06472039473684199,0.0368421052631579,0.4785771051929929,0.7831325301204819,1.0,24.0,0.5021717505455592,0.7380952380952381,1.0,18.0,0.561117241788639,0.7835051546391752,1.0,18.0
dinov2b_frozen,std_tunedC,200,10,smote,0.01,200,140,0.71796875,0.3,0.7477611940298508,0.36666666666666664,0.8207236842105262,0.7368421052631579,-0.10275493421052617,-0.43684210526315786,0.4785771051929929,0.8313253012048193,1.0,24.0,0.5021717505455592,0.7261904761904762,1.0,18.0,0.561117241788639,0.7835051546391752,1.0,18.0
dinov2b_frozen,std_tunedC,200,10,src_aug,0.01,200,140,0.6890624999999999,0.6,0.7253731343283583,0.5,0.49506578947368424,0.3684210526315789,0.19399671052631567,0.23157894736842105,0.437107071219199,0.5662650602409639,1.0,24.0,0.5021717505455592,0.6666666666666666,1.0,18.0,0.5021717505455592,0.7525773195876289,1.0,18.0
dinov2b_frozen,std_tunedC,200,10,src_aug_matched,0.01,200,140,0.678125,0.4,0.7298507462686568,0.36666666666666664,0.6175986842105263,0.47368421052631576,0.06052631578947365,-0.07368421052631574,0.5212720941280307,0.6144578313253012,1.0,24.0,0.44595444164069953,0.6666666666666666,1.0,18.0,0.6233208490401574,0.7628865979381443,1.0,18.0
dinov2b_frozen,std_tunedC,200,10,src_aug_down,0.01,200,140,0.70390625,0.25,0.745273631840796,0.26666666666666666,0.6825657894736843,0.3157894736842105,0.021340460526315663,-0.06578947368421051,0.4785771051929929,0.7228915662650602,1.0,24.0,0.39215529687267997,0.6785714285714286,1.0,18.0,0.6233208490401574,0.7319587628865979,1.0,18.0
dinov2b_frozen,std_tunedC,200,11,source,0.01,200,140,0.67421875,0.9,0.6880597014925374,0.7,0.45888157894736836,0.3157894736842105,0.21533717105263162,0.5842105263157895,0.2999864741377703,0.46987951807228917,1.0,15.0,0.2439612491136729,0.5119047619047619,1.0,18.0,0.3816127234782038,0.5567010309278351,1.0,27.0
dinov2b_frozen,std_tunedC,200,11,simple,0.01,200,140,0.6007812499999999,0.05,0.7338308457711442,0.1,0.743421052631579,0.10526315789473684,-0.14263980263157905,-0.055263157894736833,0.24372741576654902,0.7469879518072289,1.0,15.0,0.6233208490401574,0.75,1.0,18.0,0.6923736557724449,0.7216494845360825,1.0,27.0
dinov2b_frozen,std_tunedC,200,11,fair,1.0,200,140,0.59140625,0.0,0.7109452736318408,0.1,0.7491776315789473,0.10526315789473684,-0.15777138157894732,-0.10526315789473684,0.24372741576654902,0.7831325301204819,1.0,15.0,0.6233208490401574,0.7380952380952381,1.0,18.0,0.6493802093053329,0.7216494845360825,1.0,27.0
dinov2b_frozen,std_tunedC,200,11,fair_legacy,1.0,200,140,0.59140625,0.0,0.7109452736318408,0.1,0.7491776315789473,0.10526315789473684,-0.15777138157894732,-0.10526315789473684,0.24372741576654902,0.7831325301204819,1.0,15.0,0.6233208490401574,0.7380952380952381,1.0,18.0,0.6493802093053329,0.7216494845360825,1.0,27.0
dinov2b_frozen,std_tunedC,200,11,fair_shuffled,1.0,200,140,0.603125,0.0,0.7159203980099502,0.1,0.7532894736842106,0.05263157894736842,-0.1501644736842106,-0.05263157894736842,0.24372741576654902,0.7831325301204819,1.0,15.0,0.6233208490401574,0.7380952380952381,1.0,18.0,0.6493802093053329,0.7216494845360825,1.0,27.0
dinov2b_frozen,std_tunedC,200,11,groupdro,0.01,200,140,0.60625,0.05,0.7427860696517413,0.1,0.7393092105263157,0.15789473684210525,-0.13305921052631575,-0.10789473684210525,0.24372741576654902,0.7590361445783133,1.0,15.0,0.6233208490401574,0.75,1.0,18.0,0.6923736557724449,0.7216494845360825,1.0,27.0
dinov2b_frozen,std_tunedC,200,11,smote,0.01,200,140,0.6015625,0.15,0.7099502487562189,0.1,0.7763157894736842,0.3684210526315789,-0.17475328947368418,-0.21842105263157893,0.3595652102176539,0.7831325301204819,1.0,15.0,0.6233208490401574,0.7619047619047619,1.0,18.0,0.6493802093053329,0.7216494845360825,1.0,27.0
dinov2b_frozen,std_tunedC,200,11,src_aug,0.01,200,140,0.609375,0.45,0.7417910447761195,0.5333333333333333,0.5353618421052632,0.3157894736842105,0.07401315789473684,0.1342105263157895,0.42255633715715674,0.6626506024096386,1.0,15.0,0.39215529687267997,0.6547619047619048,1.0,18.0,0.6923736557724449,0.7319587628865979,1.0,27.0
dinov2b_frozen,std_tunedC,200,11,src_aug_matched,0.01,200,140,0.646875,0.2,0.7557213930348259,0.36666666666666664,0.5797697368421052,0.2631578947368421,0.06710526315789478,-0.06315789473684208,0.42255633715715674,0.6746987951807228,1.0,15.0,0.561117241788639,0.6785714285714286,1.0,18.0,0.6923736557724449,0.7525773195876289,1.0,27.0
dinov2b_frozen,std_tunedC,200,11,src_aug_down,0.01,200,140,0.6359375,0.15,0.7527363184079602,0.26666666666666666,0.640625,0.05263157894736842,-0.004687499999999956,0.09736842105263158,0.3595652102176539,0.7228915662650602,1.0,15.0,0.561117241788639,0.7023809523809523,1.0,18.0,0.7372611569249589,0.7422680412371134,1.0,27.0
dinov2b_frozen,std_tunedC,200,12,source,0.01,200,140,0.7906249999999999,1.0,0.7039800995024876,0.8,0.4720394736842105,0.47368421052631576,0.3185855263157894,0.5263157894736843,0.24499443830834286,0.4939759036144578,1.0,21.0,0.13211096575490608,0.47619047619047616,1.0,16.0,0.22163584913237064,0.5360824742268041,1.0,23.0
dinov2b_frozen,std_tunedC,200,12,simple,0.01,200,140,0.7390625,0.25,0.6636815920398009,0.3,0.7088815789473684,0.15789473684210525,0.030180921052631593,0.09210526315789475,0.5126112083011303,0.7590361445783133,1.0,21.0,0.7360426027114314,0.75,1.0,16.0,0.6963622984425383,0.7525773195876289,1.0,23.0
dinov2b_frozen,std_tunedC,200,12,fair,0.1,200,140,0.759375,0.4,0.6791044776119403,0.36666666666666664,0.7014802631578947,0.47368421052631576,0.05789473684210533,-0.07368421052631574,0.5126112083011303,0.7951807228915663,1.0,21.0,0.6561748007704107,0.7261904761904762,1.0,16.0,0.6963622984425383,0.7216494845360825,1.0,23.0
dinov2b_frozen,std_tunedC,200,12,fair_legacy,0.1,200,140,0.759375,0.4,0.6791044776119403,0.36666666666666664,0.7014802631578947,0.47368421052631576,0.05789473684210533,-0.07368421052631574,0.5126112083011303,0.7951807228915663,1.0,21.0,0.6561748007704107,0.7261904761904762,1.0,16.0,0.6963622984425383,0.7216494845360825,1.0,23.0
dinov2b_frozen,std_tunedC,200,12,fair_shuffled,0.1,200,140,0.7539062500000001,0.4,0.6825870646766169,0.36666666666666664,0.6875,0.3684210526315789,0.06640625000000011,0.031578947368421095,0.5126112083011303,0.7831325301204819,1.0,21.0,0.6561748007704107,0.7619047619047619,1.0,16.0,0.6963622984425383,0.7319587628865979,1.0,23.0
dinov2b_frozen,std_tunedC,200,12,groupdro,0.01,200,140,0.7507812500000001,0.2,0.6676616915422886,0.3,0.703125,0.10526315789473684,0.04765625000000007,0.09473684210526317,0.5630236839687343,0.7590361445783133,1.0,21.0,0.7360426027114314,0.75,1.0,16.0,0.6963622984425383,0.7422680412371134,1.0,23.0
dinov2b_frozen,std_tunedC,200,12,smote,0.01,200,140,0.7578125,0.3,0.6592039800995025,0.3333333333333333,0.7113486842105263,0.5263157894736842,0.04646381578947367,-0.2263157894736842,0.5126112083011303,0.7951807228915663,1.0,21.0,0.6561748007704107,0.7380952380952381,1.0,16.0,0.6963622984425383,0.7319587628865979,1.0,23.0
dinov2b_frozen,std_tunedC,200,12,src_aug,0.01,200,140,0.69921875,0.5,0.7034825870646766,0.5333333333333333,0.6258223684210525,0.42105263157894735,0.07339638157894746,0.07894736842105265,0.1681758233914966,0.6746987951807228,1.0,21.0,0.5156035789063309,0.6428571428571429,1.0,16.0,0.6450675937806116,0.6701030927835051,1.0,23.0
dinov2b_frozen,std_tunedC,200,12,src_aug_matched,0.01,200,140,0.7046875,0.5,0.7298507462686568,0.43333333333333335,0.6776315789473685,0.3684210526315789,0.02705592105263155,0.13157894736842107,0.3719011370812451,0.6867469879518072,1.0,21.0,0.4516529191512526,0.7380952380952381,1.0,16.0,0.6963622984425383,0.711340206185567,1.0,23.0
dinov2b_frozen,std_tunedC,200,12,src_aug_down,0.01,200,140,0.75390625,0.4,0.7437810945273632,0.43333333333333335,0.6990131578947368,0.2631578947368421,0.054893092105263164,0.13684210526315793,0.5126112083011303,0.7469879518072289,1.0,21.0,0.5834277192938471,0.7738095238095238,1.0,16.0,0.8097960333079883,0.7525773195876289,0.0,23.0
dinov2b_frozen,std_tunedC,200,13,source,0.01,200,140,0.63671875,0.8,0.7039800995024876,0.8,0.546875,0.5789473684210527,0.08984375,0.2210526315789474,0.1908646861741716,0.5180722891566265,1.0,15.0,0.36400877324794967,0.42857142857142855,1.0,17.0,0.3330903568295105,0.5154639175257731,1.0,28.0
dinov2b_frozen,std_tunedC,200,13,simple,0.01,200,140,0.61171875,0.25,0.6810945273631841,0.3,0.6702302631578948,0.42105263157894735,-0.05851151315789482,-0.17105263157894735,0.6365582344585979,0.7710843373493976,1.0,15.0,0.6043585665551789,0.7619047619047619,1.0,17.0,0.5432689949692775,0.7319587628865979,1.0,28.0
dinov2b_frozen,std_tunedC,200,13,fair,1.0,200,140,0.5968749999999999,0.1,0.672636815920398,0.23333333333333334,0.6274671052631579,0.3684210526315789,-0.03059210526315792,-0.2684210526315789,0.6365582344585979,0.8192771084337349,1.0,15.0,0.6043585665551789,0.7380952380952381,1.0,17.0,0.5432689949692775,0.711340206185567,1.0,28.0
dinov2b_frozen,std_tunedC,200,13,fair_legacy,1.0,200,140,0.5968749999999999,0.1,0.672636815920398,0.23333333333333334,0.6274671052631579,0.3684210526315789,-0.03059210526315792,-0.2684210526315789,0.6365582344585979,0.8192771084337349,1.0,15.0,0.6043585665551789,0.7380952380952381,1.0,17.0,0.5432689949692775,0.711340206185567,1.0,28.0
dinov2b_frozen,std_tunedC,200,13,fair_shuffled,0.1,200,140,0.6296875,0.35,0.6915422885572139,0.43333333333333335,0.6768092105263157,0.42105263157894735,-0.04712171052631575,-0.07105263157894737,0.560215564018444,0.7590361445783133,1.0,15.0,0.6738069369165217,0.7619047619047619,1.0,17.0,0.5062110280808656,0.7628865979381443,1.0,28.0
dinov2b_frozen,std_tunedC,200,13,groupdro,0.01,200,140,0.6039062500000001,0.25,0.6825870646766169,0.26666666666666666,0.6620065789473684,0.42105263157894735,-0.058100328947368274,-0.17105263157894735,0.6365582344585979,0.7831325301204819,1.0,15.0,0.6043585665551789,0.7619047619047619,1.0,17.0,0.5432689949692775,0.7216494845360825,1.0,28.0
dinov2b_frozen,std_tunedC,200,13,smote,0.1,200,140,0.6078125,0.1,0.6616915422885572,0.23333333333333334,0.6488486842105263,0.42105263157894735,-0.04103618421052635,-0.32105263157894737,0.6365582344585979,0.7831325301204819,1.0,15.0,0.6043585665551789,0.7261904761904762,1.0,17.0,0.5432689949692775,0.6907216494845361,1.0,28.0
dinov2b_frozen,std_tunedC,200,13,src_aug,0.01,200,140,0.578125,0.35,0.7472636815920398,0.4,0.6143092105263157,0.3684210526315789,-0.03618421052631571,-0.01842105263157895,0.42255633715715674,0.6385542168674698,1.0,15.0,0.6043585665551789,0.6309523809523809,1.0,17.0,0.3330903568295105,0.6804123711340206,1.0,28.0
dinov2b_frozen,std_tunedC,200,13,src_aug_matched,0.01,200,140,0.55546875,0.25,0.6726368159203979,0.4666666666666667,0.6595394736842105,0.47368421052631576,-0.10407072368421055,-0.22368421052631576,0.42255633715715674,0.7108433734939759,1.0,15.0,0.6043585665551789,0.6785714285714286,1.0,17.0,0.5432689949692775,0.7422680412371134,1.0,28.0
dinov2b_frozen,std_tunedC,200,13,src_aug_down,0.01,200,140,0.5953125,0.25,0.6830845771144278,0.4,0.6817434210526315,0.631578947368421,-0.0864309210526315,-0.381578947368421,0.4892481104055369,0.8313253012048193,1.0,15.0,0.539450640110167,0.7142857142857143,1.0,17.0,0.6203298145986884,0.7422680412371134,1.0,28.0
dinov2b_frozen,std_tunedC,200,14,source,0.01,200,140,0.78359375,1.0,0.7855721393034826,1.0,0.5279605263157894,0.6842105263157895,0.2556332236842106,0.3157894736842105,0.3108295694782404,0.39759036144578314,1.0,17.0,0.18750431150540045,0.40476190476190477,1.0,19.0,0.35756395934652097,0.4742268041237113,1.0,24.0
dinov2b_frozen,std_tunedC,200,14,simple,0.01,200,140,0.58515625,0.25,0.7676616915422886,0.3,0.8338815789473684,0.42105263157894735,-0.24872532894736832,-0.17105263157894735,0.6043585665551789,0.8554216867469879,1.0,17.0,0.5808797710830573,0.7738095238095238,1.0,19.0,0.437107071219199,0.7525773195876289,1.0,24.0
dinov2b_frozen,std_tunedC,200,14,fair,0.1,200,140,0.5671875,0.4,0.7611940298507462,0.3333333333333333,0.847861842105263,0.631578947368421,-0.2806743421052631,-0.231578947368421,0.6043585665551789,0.8795180722891566,1.0,17.0,0.5242028895785898,0.7619047619047619,1.0,19.0,0.5212720941280307,0.7422680412371134,1.0,24.0
dinov2b_frozen,std_tunedC,200,14,fair_legacy,0.1,200,140,0.5671875,0.4,0.7611940298507462,0.3333333333333333,0.847861842105263,0.631578947368421,-0.2806743421052631,-0.231578947368421,0.6043585665551789,0.8795180722891566,1.0,17.0,0.5242028895785898,0.7619047619047619,1.0,19.0,0.5212720941280307,0.7422680412371134,1.0,24.0
dinov2b_frozen,std_tunedC,200,14,fair_shuffled,1.0,200,140,0.609375,0.2,0.7631840796019901,0.16666666666666666,0.8157894736842104,0.0,-0.2064144736842104,0.2,0.539450640110167,0.7590361445783133,1.0,17.0,0.5242028895785898,0.7857142857142857,1.0,19.0,0.4785771051929929,0.7216494845360825,1.0,24.0
dinov2b_frozen,std_tunedC,200,14,groupdro,0.01,200,140,0.596875,0.3,0.7890547263681592,0.3333333333333333,0.8297697368421053,0.42105263157894735,-0.23289473684210527,-0.12105263157894736,0.539450640110167,0.8554216867469879,1.0,17.0,0.6405743503596268,0.7976190476190477,1.0,19.0,0.4785771051929929,0.7422680412371134,1.0,24.0
dinov2b_frozen,std_tunedC,200,14,smote,0.01,200,140,0.56640625,0.35,0.6885572139303483,0.36666666666666664,0.84375,0.7368421052631579,-0.27734375,-0.3868421052631579,0.47808230688636894,0.8795180722891566,1.0,17.0,0.5242028895785898,0.7380952380952381,1.0,19.0,0.4785771051929929,0.7525773195876289,1.0,24.0
dinov2b_frozen,std_tunedC,200,14,src_aug,0.01,200,140,0.6335937500000001,0.45,0.7557213930348259,0.5666666666666667,0.7014802631578947,0.5263157894736842,-0.06788651315789462,-0.07631578947368417,0.41970535162617245,0.6626506024096386,1.0,17.0,0.5242028895785898,0.6309523809523809,1.0,19.0,0.5212720941280307,0.7010309278350515,1.0,24.0
dinov2b_frozen,std_tunedC,200,14,src_aug_matched,0.01,200,140,0.596875,0.45,0.7278606965174129,0.4666666666666667,0.7738486842105263,0.5789473684210527,-0.17697368421052628,-0.12894736842105264,0.36400877324794967,0.7108433734939759,1.0,17.0,0.47003287877805244,0.6666666666666666,1.0,19.0,0.4785771051929929,0.6804123711340206,1.0,24.0
dinov2b_frozen,std_tunedC,200,14,src_aug_down,0.01,200,140,0.61484375,0.4,0.7721393034825871,0.43333333333333335,0.796875,0.631578947368421,-0.18203124999999998,-0.231578947368421,0.47808230688636894,0.7710843373493976,1.0,17.0,0.3681152070205152,0.7380952380952381,1.0,19.0,0.4785771051929929,0.7628865979381443,1.0,24.0
dinov2b_frozen,std_tunedC,200,15,source,0.01,200,140,0.746875,0.9,0.5706467661691542,0.7,0.412828947368421,0.3684210526315789,0.33404605263157894,0.5315789473684212,0.26011442038018945,0.39759036144578314,1.0,17.0,0.22972091932616245,0.4880952380952381,1.0,19.0,0.3967850681718578,0.4948453608247423,1.0,24.0
dinov2b_frozen,std_tunedC,200,15,simple,0.01,200,140,0.7109375,0.35,0.7572139303482588,0.1,0.644736842105263,0.3157894736842105,0.06620065789473695,0.03421052631578947,0.539450640110167,0.7710843373493976,1.0,17.0,0.5808797710830573,0.7857142857142857,1.0,19.0,0.5212720941280307,0.6804123711340206,1.0,24.0
dinov2b_frozen,std_tunedC,200,15,fair,0.1,200,140,0.7046875,0.35,0.7616915422885572,0.26666666666666666,0.6513157894736842,0.42105263157894735,0.05337171052631584,-0.07105263157894737,0.6043585665551789,0.7710843373493976,1.0,17.0,0.5808797710830573,0.7619047619047619,1.0,19.0,0.5212720941280307,0.7216494845360825,1.0,24.0
dinov2b_frozen,std_tunedC,200,15,fair_legacy,0.1,200,140,0.7046875,0.35,0.7616915422885572,0.26666666666666666,0.6513157894736842,0.42105263157894735,0.05337171052631584,-0.07105263157894737,0.6043585665551789,0.7710843373493976,1.0,17.0,0.5808797710830573,0.7619047619047619,1.0,19.0,0.5212720941280307,0.7216494845360825,1.0,24.0
dinov2b_frozen,std_tunedC,200,15,fair_shuffled,0.1,200,140,0.70859375,0.4,0.7472636815920398,0.3,0.6554276315789473,0.42105263157894735,0.05316611842105268,-0.021052631578947323,0.6043585665551789,0.7590361445783133,1.0,17.0,0.5242028895785898,0.7380952380952381,1.0,19.0,0.5212720941280307,0.7216494845360825,1.0,24.0
dinov2b_frozen,std_tunedC,200,15,groupdro,0.01,200,140,0.7125,0.3,0.7666666666666667,0.13333333333333333,0.6324013157894737,0.3157894736842105,0.08009868421052635,-0.01578947368421052,0.539450640110167,0.7710843373493976,1.0,17.0,0.5808797710830573,0.7738095238095238,1.0,19.0,0.5212720941280307,0.7010309278350515,1.0,24.0
dinov2b_frozen,std_tunedC,200,15,smote,0.01,200,140,0.71875,0.4,0.7467661691542288,0.23333333333333334,0.6817434210526315,0.5263157894736842,0.037006578947368474,-0.12631578947368416,0.6043585665551789,0.7590361445783133,1.0,17.0,0.5808797710830573,0.75,1.0,19.0,0.4785771051929929,0.711340206185567,1.0,24.0
dinov2b_frozen,std_tunedC,200,15,src_aug,0.01,200,140,0.6828125,0.3,0.6666666666666666,0.36666666666666664,0.53125,0.2631578947368421,0.15156250000000004,0.0368421052631579,0.3108295694782404,0.6626506024096386,1.0,17.0,0.47003287877805244,0.6904761904761905,1.0,19.0,0.6108606526401017,0.6494845360824743,1.0,24.0
dinov2b_frozen,std_tunedC,200,15,src_aug_matched,0.01,200,140,0.6726562500000001,0.15,0.7079601990049751,0.4666666666666667,0.5740131578947368,0.15789473684210525,0.09864309210526323,-0.00789473684210526,0.3108295694782404,0.6626506024096386,1.0,17.0,0.5808797710830573,0.7023809523809523,1.0,19.0,0.6108606526401017,0.7422680412371134,1.0,24.0
dinov2b_frozen,std_tunedC,200,15,src_aug_down,0.01,200,140,0.70703125,0.2,0.7417910447761195,0.3,0.5945723684210527,0.21052631578947367,0.11245888157894735,-0.010526315789473661,0.41970535162617245,0.7108433734939759,1.0,17.0,0.5808797710830573,0.75,1.0,19.0,0.565308621098989,0.7422680412371134,1.0,24.0
dinov2b_frozen,std_tunedC,200,16,source,0.01,200,140,0.70390625,0.95,0.7442786069651741,0.9333333333333333,0.4901315789473684,0.631578947368421,0.21377467105263154,0.31842105263157894,0.2635849237823496,0.3855421686746988,1.0,14.0,0.22972091932616245,0.40476190476190477,1.0,19.0,0.24793441755949125,0.5051546391752577,1.0,27.0
dinov2b_frozen,std_tunedC,200,16,simple,0.01,200,140,0.62578125,0.15,0.6855721393034826,0.16666666666666666,0.7138157894736842,0.2631578947368421,-0.08803453947368423,-0.1131578947368421,0.5343433878057823,0.7951807228915663,1.0,14.0,0.5242028895785898,0.7261904761904762,1.0,19.0,0.6923736557724449,0.7010309278350515,1.0,27.0
dinov2b_frozen,std_tunedC,200,16,fair,0.1,200,140,0.675,0.25,0.6920398009950249,0.23333333333333334,0.7425986842105263,0.42105263157894735,-0.06759868421052628,-0.17105263157894735,0.5343433878057823,0.7951807228915663,1.0,14.0,0.4180644748141918,0.6666666666666666,1.0,19.0,0.6493802093053329,0.6701030927835051,1.0,27.0
dinov2b_frozen,std_tunedC,200,16,fair_legacy,0.1,200,140,0.675,0.25,0.6920398009950249,0.23333333333333334,0.7425986842105263,0.42105263157894735,-0.06759868421052628,-0.17105263157894735,0.5343433878057823,0.7951807228915663,1.0,14.0,0.4180644748141918,0.6666666666666666,1.0,19.0,0.6493802093053329,0.6701030927835051,1.0,27.0
dinov2b_frozen,std_tunedC,200,16,fair_shuffled,0.1,200,140,0.665625,0.2,0.7179104477611941,0.26666666666666666,0.7162828947368421,0.3157894736842105,-0.050657894736842124,-0.1157894736842105,0.5343433878057823,0.7831325301204819,1.0,14.0,0.5242028895785898,0.7142857142857143,1.0,19.0,0.6923736557724449,0.7010309278350515,1.0,27.0
dinov2b_frozen,std_tunedC,200,16,groupdro,0.01,200,140,0.6,0.15,0.691542288557214,0.16666666666666666,0.6916118421052632,0.21052631578947367,-0.09161184210526319,-0.06052631578947368,0.5343433878057823,0.7831325301204819,1.0,14.0,0.5242028895785898,0.75,1.0,19.0,0.7372611569249589,0.6804123711340206,0.0,27.0
dinov2b_frozen,std_tunedC,200,16,smote,0.01,200,140,0.6421875,0.2,0.6621890547263682,0.2,0.769736842105263,0.3684210526315789,-0.12754934210526303,-0.16842105263157892,0.614610317636118,0.8072289156626506,1.0,14.0,0.47003287877805244,0.7142857142857143,1.0,19.0,0.6923736557724449,0.7010309278350515,1.0,27.0
dinov2b_frozen,std_tunedC,200,16,src_aug,0.01,200,140,0.6953125,0.55,0.7318407960199005,0.5666666666666667,0.6726973684210527,0.6842105263157895,0.022615131578947345,-0.13421052631578945,0.4599945534760677,0.6506024096385542,1.0,14.0,0.2739458450823201,0.6785714285714286,1.0,19.0,0.6923736557724449,0.6804123711340206,0.0,27.0
dinov2b_frozen,std_tunedC,200,16,src_aug_matched,0.01,200,140,0.628125,0.55,0.7577114427860696,0.6,0.7105263157894737,0.5789473684210527,-0.08240131578947363,-0.02894736842105261,0.325028481603775,0.6506024096385542,1.0,14.0,0.3681152070205152,0.6428571428571429,1.0,19.0,0.6493802093053329,0.7422680412371134,1.0,27.0
dinov2b_frozen,std_tunedC,200,16,src_aug_down,0.01,200,140,0.65234375,0.45,0.7756218905472637,0.4666666666666667,0.71875,0.5789473684210527,-0.06640625,-0.12894736842105264,0.2635849237823496,0.7228915662650602,1.0,14.0,0.47003287877805244,0.7142857142857143,1.0,19.0,0.6923736557724449,0.7525773195876289,1.0,27.0
dinov2b_frozen,std_tunedC,200,17,source,0.01,200,140,0.7671875,0.9,0.7134328358208956,0.8333333333333334,0.4350328947368421,0.47368421052631576,0.33215460526315793,0.42631578947368426,0.22972091932616245,0.40963855421686746,1.0,19.0,0.2586506097489123,0.4523809523809524,1.0,20.0,0.2858004780871762,0.5257731958762887,1.0,21.0
dinov2b_frozen,std_tunedC,200,17,simple,0.01,200,140,0.759375,0.2,0.7432835820895523,0.16666666666666666,0.6430921052631579,0.15789473684210525,0.11628289473684217,0.04210526315789476,0.3681152070205152,0.7831325301204819,1.0,19.0,0.5444175959982511,0.7976190476190477,1.0,20.0,0.5630236839687343,0.7319587628865979,1.0,21.0
dinov2b_frozen,std_tunedC,200,17,fair,1.0,200,140,0.75,0.15,0.7228855721393035,0.13333333333333333,0.65625,0.15789473684210525,0.09375,-0.00789473684210526,0.3681152070205152,0.7710843373493976,1.0,19.0,0.5989718826680254,0.7857142857142857,1.0,20.0,0.6155918923723416,0.7319587628865979,1.0,21.0
dinov2b_frozen,std_tunedC,200,17,fair_legacy,1.0,200,140,0.75,0.15,0.7228855721393035,0.13333333333333333,0.65625,0.15789473684210525,0.09375,-0.00789473684210526,0.3681152070205152,0.7710843373493976,1.0,19.0,0.5989718826680254,0.7857142857142857,1.0,20.0,0.6155918923723416,0.7319587628865979,1.0,21.0
dinov2b_frozen,std_tunedC,200,17,fair_shuffled,1.0,200,140,0.75546875,0.1,0.7248756218905472,0.13333333333333333,0.6480263157894737,0.15789473684210525,0.10744243421052635,-0.05789473684210525,0.3681152070205152,0.7831325301204819,1.0,19.0,0.5989718826680254,0.7738095238095238,1.0,20.0,0.5630236839687343,0.7319587628865979,1.0,21.0
