backbone,rep,method,kind,skin,dgroup,n_pos,sens,auroc_vs_benign,subset,n,auroc
dinov2b_fitzft,13,simple,stratum,light,LYM,1,1.0,0.8125,,,
dinov2b_fitzft,13,simple,stratum,light,OTH,4,0.25,0.453125,,,
dinov2b_fitzft,13,simple,stratum,mid,KC,19,0.42105263157894735,0.6928515318146111,,,
dinov2b_fitzft,13,simple,stratum,mid,MEL,5,0.2,0.435820895522388,,,
dinov2b_fitzft,13,simple,stratum,mid,LYM,4,0.5,0.7238805970149254,,,
dinov2b_fitzft,13,simple,stratum,mid,OTH,2,0.0,0.4626865671641791,,,
dinov2b_fitzft,13,simple,stratum,dark,KC,4,0.5,0.70703125,,,
dinov2b_fitzft,13,simple,stratum,dark,MEL,3,0.3333333333333333,0.40625,,,
dinov2b_fitzft,13,simple,stratum,dark,LYM,12,0.25,0.44140625,,,
dinov2b_fitzft,13,simple,overall,light,,20,0.45,,all,84.0,0.51875
dinov2b_fitzft,13,simple,overall,mid,,30,0.36666666666666664,,all,97.0,0.6388059701492537
dinov2b_fitzft,13,simple,overall,dark,,19,0.3157894736842105,,all,83.0,0.4917763157894737
dinov2b_fitzft,13,simple,overall,light,,19,0.42105263157894735,,noLYM,83.0,0.5032894736842106
dinov2b_fitzft,13,simple,overall,mid,,26,0.34615384615384615,,noLYM,93.0,0.6257175660160734
dinov2b_fitzft,13,simple,overall,dark,,7,0.42857142857142855,,noLYM,71.0,0.578125
dinov2b_fitzft,13,fair,stratum,light,KC,10,0.7,0.5390625,,,
dinov2b_fitzft,13,fair,stratum,light,MEL,5,0.8,0.64375,,,
dinov2b_fitzft,13,fair,stratum,light,LYM,1,1.0,0.890625,,,
dinov2b_fitzft,13,fair,stratum,light,OTH,4,0.25,0.3515625,,,
dinov2b_fitzft,13,fair,stratum,mid,KC,19,0.42105263157894735,0.5640219952867243,,,
dinov2b_fitzft,13,fair,stratum,mid,MEL,5,0.4,0.4895522388059701,,,
dinov2b_fitzft,13,fair,stratum,mid,LYM,4,0.5,0.5783582089552239,,,
dinov2b_fitzft,13,fair,stratum,mid,OTH,2,1.0,0.6417910447761194,,,
dinov2b_fitzft,13,fair,stratum,dark,KC,4,0.75,0.68359375,,,
dinov2b_fitzft,13,fair,stratum,dark,MEL,3,0.3333333333333333,0.2708333333333333,,,
dinov2b_fitzft,13,fair,stratum,dark,LYM,12,0.75,0.65234375,,,
dinov2b_fitzft,13,fair,overall,light,,20,0.65,,all,84.0,0.5453125000000001
dinov2b_fitzft,13,fair,overall,mid,,30,0.4666666666666667,,all,97.0,0.5587064676616916
dinov2b_fitzft,13,fair,overall,dark,,19,0.6842105263157895,,all,83.0,0.5986842105263157
dinov2b_fitzft,13,fair,overall,light,,19,0.631578947368421,,noLYM,83.0,0.5271381578947368
dinov2b_fitzft,13,fair,overall,mid,,26,0.46153846153846156,,noLYM,93.0,0.5556831228473019
dinov2b_fitzft,13,fair,overall,dark,,7,0.5714285714285714,,noLYM,71.0,0.5066964285714286
dinov2b_fitzft,14,source,stratum,light,KC,15,0.8666666666666667,0.4614583333333333,,,
dinov2b_fitzft,14,source,stratum,light,MEL,4,0.75,0.60546875,,,
dinov2b_fitzft,14,source,stratum,light,LYM,1,1.0,0.53125,,,
dinov2b_fitzft,14,source,stratum,mid,KC,27,0.8518518518518519,0.4969596462133776,,,
dinov2b_fitzft,14,source,stratum,mid,MEL,2,1.0,0.9253731343283582,,,
dinov2b_fitzft,14,source,stratum,mid,LYM,1,1.0,0.9104477611940298,,,
dinov2b_fitzft,14,source,stratum,dark,KC,2,1.0,0.703125,,,
dinov2b_fitzft,14,source,stratum,dark,MEL,2,1.0,0.7578125,,,
dinov2b_fitzft,14,source,stratum,dark,LYM,13,0.7692307692307693,0.6334134615384616,,,
dinov2b_fitzft,14,source,stratum,dark,OTH,2,1.0,0.84375,,,
dinov2b_fitzft,14,source,overall,light,,20,0.85,,all,84.0,0.49374999999999997
dinov2b_fitzft,14,source,overall,mid,,30,0.8666666666666667,,all,97.0,0.5393034825870646
dinov2b_fitzft,14,source,overall,dark,,19,0.8421052631578947,,all,83.0,0.675986842105263
dinov2b_fitzft,14,source,overall,light,,19,0.8421052631578947,,noLYM,83.0,0.4917763157894737
dinov2b_fitzft,14,source,overall,mid,,29,0.8620689655172413,,noLYM,96.0,0.5265054040144107
dinov2b_fitzft,14,source,overall,dark,,6,1.0,,noLYM,70.0,0.7682291666666667
dinov2b_fitzft,14,simple,stratum,light,KC,15,0.3333333333333333,0.5135416666666667,,,
dinov2b_fitzft,14,simple,stratum,light,MEL,4,0.5,0.6640625,,,
dinov2b_fitzft,14,simple,stratum,light,LYM,1,0.0,0.515625,,,
dinov2b_fitzft,14,simple,stratum,mid,KC,27,0.48148148148148145,0.6876727473742399,,,
dinov2b_fitzft,14,simple,stratum,mid,MEL,2,0.5,0.48507462686567165,,,
dinov2b_fitzft,14,simple,stratum,mid,LYM,1,0.0,0.5074626865671642,,,
dinov2b_fitzft,14,simple,stratum,dark,KC,2,0.5,0.59375,,,
dinov2b_fitzft,14,simple,stratum,dark,MEL,2,0.5,0.6328125,,,
dinov2b_fitzft,14,simple,stratum,dark,LYM,13,0.46153846153846156,0.5997596153846154,,,
dinov2b_fitzft,14,simple,stratum,dark,OTH,2,1.0,0.8984375,,,
dinov2b_fitzft,14,simple,overall,light,,20,0.35,,all,84.0,0.54375
dinov2b_fitzft,14,simple,overall,mid,,30,0.4666666666666667,,all,97.0,0.6681592039800996
dinov2b_fitzft,14,simple,overall,dark,,19,0.5263157894736842,,all,83.0,0.6340460526315789
dinov2b_fitzft,14,simple,overall,light,,19,0.3684210526315789,,noLYM,83.0,0.5452302631578947
dinov2b_fitzft,14,simple,overall,mid,,29,0.4827586206896552,,noLYM,96.0,0.6737004632012352
dinov2b_fitzft,14,simple,overall,dark,,6,0.6666666666666666,,noLYM,70.0,0.7083333333333333
dinov2b_fitzft,14,fair,stratum,light,KC,15,0.7333333333333333,0.5739583333333333,,,
dinov2b_fitzft,14,fair,stratum,light,MEL,4,1.0,0.796875,,,
dinov2b_fitzft,14,fair,stratum,light,LYM,1,1.0,0.484375,,,
dinov2b_fitzft,14,fair,stratum,mid,KC,27,0.7037037037037037,0.6130458817025982,,,
dinov2b_fitzft,14,fair,stratum,mid,MEL,2,0.5,0.5,,,
dinov2b_fitzft,14,fair,stratum,mid,LYM,1,0.0,0.11940298507462688,,,
dinov2b_fitzft,14,fair,stratum,dark,KC,2,0.5,0.5703125,,,
dinov2b_fitzft,14,fair,stratum,dark,MEL,2,1.0,0.765625,,,
dinov2b_fitzft,14,fair,stratum,dark,LYM,13,0.8461538461538461,0.6947115384615384,,,
dinov2b_fitzft,14,fair,stratum,dark,OTH,2,1.0,0.8359375,,,
dinov2b_fitzft,14,fair,overall,light,,20,0.8,,all,84.0,0.6140625
dinov2b_fitzft,14,fair,overall,mid,,30,0.6666666666666666,,all,97.0,0.5890547263681593
dinov2b_fitzft,14,fair,overall,dark,,19,0.8421052631578947,,all,83.0,0.7039473684210527
dinov2b_fitzft,14,fair,overall,light,,19,0.7894736842105263,,noLYM,83.0,0.6208881578947367
dinov2b_fitzft,14,fair,overall,mid,,29,0.6896551724137931,,noLYM,96.0,0.6052496139989707
dinov2b_fitzft,14,fair,overall,dark,,6,0.8333333333333334,,noLYM,70.0,0.7239583333333333
dinov2b_fitzft,15,source,stratum,light,KC,14,0.7142857142857143,0.48995535714285715,,,
dinov2b_fitzft,15,source,stratum,light,MEL,4,0.5,0.48046875,,,
dinov2b_fitzft,15,source,stratum,light,LYM,1,1.0,0.859375,,,
dinov2b_fitzft,15,source,stratum,light,OTH,1,1.0,0.8125,,,
dinov2b_fitzft,15,source,stratum,mid,KC,22,0.9090909090909091,0.5698778833107191,,,
dinov2b_fitzft,15,source,stratum,mid,MEL,2,0.0,0.291044776119403,,,
dinov2b_fitzft,15,source,stratum,mid,LYM,4,1.0,0.582089552238806,,,
dinov2b_fitzft,15,source,stratum,mid,OTH,2,0.0,0.208955223880597,,,
dinov2b_fitzft,15,source,stratum,dark,KC,4,0.5,0.359375,,,
dinov2b_fitzft,15,source,stratum,dark,MEL,3,0.6666666666666666,0.5104166666666666,,,
dinov2b_fitzft,15,source,stratum,dark,LYM,10,0.5,0.35625,,,
dinov2b_fitzft,15,source,stratum,dark,OTH,2,1.0,0.71875,,,
dinov2b_fitzft,15,source,overall,light,,20,0.7,,all,84.0,0.52265625
dinov2b_fitzft,15,source,overall,mid,,30,0.8,,all,97.0,0.5288557213930348
dinov2b_fitzft,15,source,overall,dark,,19,0.5789473684210527,,all,83.0,0.4194078947368421
dinov2b_fitzft,15,source,overall,light,,19,0.6842105263157895,,noLYM,83.0,0.5049342105263158
dinov2b_fitzft,15,source,overall,mid,,26,0.7692307692307693,,noLYM,93.0,0.5206659012629162
dinov2b_fitzft,15,source,overall,dark,,9,0.6666666666666666,,noLYM,73.0,0.48958333333333326
dinov2b_fitzft,15,simple,stratum,light,KC,14,0.42857142857142855,0.5189732142857142,,,
dinov2b_fitzft,15,simple,stratum,light,MEL,4,0.75,0.625,,,
dinov2b_fitzft,15,simple,stratum,light,LYM,1,0.0,0.328125,,,
dinov2b_fitzft,15,simple,stratum,light,OTH,1,0.0,0.625,,,
dinov2b_fitzft,15,simple,stratum,mid,KC,22,0.45454545454545453,0.6363636363636365,,,
dinov2b_fitzft,15,simple,stratum,mid,MEL,2,0.5,0.4477611940298507,,,
dinov2b_fitzft,15,simple,stratum,mid,LYM,4,0.75,0.7500000000000001,,,
dinov2b_fitzft,15,simple,stratum,mid,OTH,2,0.0,0.23880597014925375,,,
dinov2b_fitzft,15,simple,stratum,dark,KC,4,0.25,0.4609375,,,
dinov2b_fitzft,15,simple,stratum,dark,MEL,3,0.6666666666666666,0.8177083333333334,,,
dinov2b_fitzft,15,simple,stratum,dark,LYM,10,0.1,0.5265625,,,
dinov2b_fitzft,15,simple,stratum,dark,OTH,2,0.0,0.6328125,,,
dinov2b_fitzft,15,simple,overall,light,,20,0.45,,all,84.0,0.5359375
dinov2b_fitzft,15,simple,overall,mid,,30,0.4666666666666667,,all,97.0,0.6124378109452737
dinov2b_fitzft,15,simple,overall,dark,,19,0.21052631578947367,,all,83.0,0.5699013157894737
dinov2b_fitzft,15,simple,overall,light,,19,0.47368421052631576,,noLYM,83.0,0.546875
dinov2b_fitzft,15,simple,overall,mid,,26,0.4230769230769231,,noLYM,93.0,0.5912743972445464
dinov2b_fitzft,15,simple,overall,dark,,9,0.3333333333333333,,noLYM,73.0,0.6180555555555556
dinov2b_fitzft,15,fair,stratum,light,KC,14,0.5714285714285714,0.43973214285714285,,,
dinov2b_fitzft,15,fair,stratum,light,MEL,4,0.75,0.67578125,,,
dinov2b_fitzft,15,fair,stratum,light,LYM,1,0.0,0.125,,,
dinov2b_fitzft,15,fair,stratum,light,OTH,1,1.0,0.46875,,,
dinov2b_fitzft,15,fair,stratum,mid,KC,22,0.7727272727272727,0.6546811397557666,,,
dinov2b_fitzft,15,fair,stratum,mid,MEL,2,0.0,0.14179104477611942,,,
dinov2b_fitzft,15,fair,stratum,mid,LYM,4,0.5,0.6753731343283582,,,
dinov2b_fitzft,15,fair,stratum,mid,OTH,2,0.0,0.23880597014925375,,,
dinov2b_fitzft,15,fair,stratum,dark,KC,4,0.5,0.50390625,,,
dinov2b_fitzft,15,fair,stratum,dark,MEL,3,1.0,0.7447916666666666,,,
dinov2b_fitzft,15,fair,stratum,dark,LYM,10,0.8,0.6421875,,,
dinov2b_fitzft,15,fair,stratum,dark,OTH,2,1.0,0.609375,,,
dinov2b_fitzft,15,fair,overall,light,,20,0.6,,all,84.0,0.47265625
dinov2b_fitzft,15,fair,overall,mid,,30,0.6333333333333333,,all,97.0,0.5955223880597016
dinov2b_fitzft,15,fair,overall,dark,,19,0.7894736842105263,,all,83.0,0.6258223684210527
dinov2b_fitzft,15,fair,overall,light,,19,0.631578947368421,,noLYM,83.0,0.490953947368421
dinov2b_fitzft,15,fair,overall,mid,,26,0.6538461538461539,,noLYM,93.0,0.5832376578645236
dinov2b_fitzft,15,fair,overall,dark,,9,0.7777777777777778,,noLYM,73.0,0.6076388888888888
dinov2b_fitzft,16,source,stratum,light,KC,14,0.9285714285714286,0.5479910714285715,,,
dinov2b_fitzft,16,source,stratum,light,MEL,3,1.0,0.9166666666666666,,,
dinov2b_fitzft,16,source,stratum,light,LYM,2,1.0,0.8203125,,,
dinov2b_fitzft,16,source,stratum,light,OTH,1,1.0,0.421875,,,
dinov2b_fitzft,16,source,stratum,mid,KC,23,0.9565217391304348,0.6132381570408826,,,
dinov2b_fitzft,16,source,stratum,mid,MEL,3,0.6666666666666666,0.42288557213930345,,,
dinov2b_fitzft,16,source,stratum,mid,LYM,3,1.0,0.6119402985074627,,,
dinov2b_fitzft,16,source,stratum,mid,OTH,1,0.0,0.13432835820895528,,,
dinov2b_fitzft,16,source,stratum,dark,KC,5,0.4,0.221875,,,
dinov2b_fitzft,16,source,stratum,dark,MEL,3,1.0,0.6979166666666666,,,
dinov2b_fitzft,16,source,stratum,dark,LYM,8,1.0,0.693359375,,,
dinov2b_fitzft,16,source,stratum,dark,OTH,3,1.0,0.8125,,,
dinov2b_fitzft,16,source,overall,light,,20,0.95,,all,84.0,0.62421875
dinov2b_fitzft,16,source,overall,mid,,30,0.9,,all,97.0,0.5781094527363184
dinov2b_fitzft,16,source,overall,dark,,19,0.8421052631578947,,all,83.0,0.5888157894736842
dinov2b_fitzft,16,source,overall,light,,18,0.9444444444444444,,noLYM,82.0,0.6024305555555556
dinov2b_fitzft,16,source,overall,mid,,27,0.8888888888888888,,noLYM,94.0,0.5743504698728579
dinov2b_fitzft,16,source,overall,dark,,11,0.7272727272727273,,noLYM,75.0,0.5127840909090908
dinov2b_fitzft,16,simple,stratum,light,KC,14,0.42857142857142855,0.47544642857142855,,,
dinov2b_fitzft,16,simple,stratum,light,MEL,3,0.6666666666666666,0.6041666666666666,,,
dinov2b_fitzft,16,simple,stratum,light,LYM,2,0.5,0.5390625,,,
dinov2b_fitzft,16,simple,stratum,light,OTH,1,1.0,0.828125,,,
dinov2b_fitzft,16,simple,stratum,mid,KC,23,0.5652173913043478,0.7216093445814407,,,
dinov2b_fitzft,16,simple,stratum,mid,MEL,3,0.0,0.5572139303482587,,,
dinov2b_fitzft,16,simple,stratum,mid,LYM,3,0.0,0.4427860696517413,,,
dinov2b_fitzft,16,simple,stratum,mid,OTH,1,0.0,0.20895522388059706,,,
dinov2b_fitzft,16,simple,stratum,dark,KC,5,0.4,0.534375,,,
dinov2b_fitzft,16,simple,stratum,dark,MEL,3,0.6666666666666666,0.6197916666666666,,,
dinov2b_fitzft,16,simple,stratum,dark,LYM,8,0.0,0.349609375,,,
dinov2b_fitzft,16,simple,stratum,dark,OTH,3,0.6666666666666666,0.8072916666666666,,,
dinov2b_fitzft,16,simple,overall,light,,20,0.5,,all,84.0,0.5187499999999999
dinov2b_fitzft,16,simple,overall,mid,,30,0.43333333333333335,,all,97.0,0.6601990049751244
dinov2b_fitzft,16,simple,overall,dark,,19,0.3157894736842105,,all,83.0,0.513157894736842
dinov2b_fitzft,16,simple,overall,light,,18,0.5,,noLYM,82.0,0.5164930555555556
dinov2b_fitzft,16,simple,overall,mid,,27,0.48148148148148145,,noLYM,94.0,0.6843559977888336
dinov2b_fitzft,16,simple,overall,dark,,11,0.5454545454545454,,noLYM,75.0,0.6321022727272727
dinov2b_fitzft,16,fair,stratum,light,KC,14,0.6428571428571429,0.5078125,,,
dinov2b_fitzft,16,fair,stratum,light,MEL,3,1.0,0.8958333333333334,,,
dinov2b_fitzft,16,fair,stratum,light,LYM,2,0.5,0.4609375,,,
dinov2b_fitzft,16,fair,stratum,light,OTH,1,0.0,0.25,,,
dinov2b_fitzft,16,fair,stratum,mid,KC,23,0.8695652173913043,0.6703439325113563,,,
dinov2b_fitzft,16,fair,stratum,mid,MEL,3,0.3333333333333333,0.27860696517412936,,,
dinov2b_fitzft,16,fair,stratum,mid,LYM,3,0.6666666666666666,0.527363184079602,,,
dinov2b_fitzft,16,fair,stratum,mid,OTH,1,0.0,0.4029850746268657,,,
dinov2b_fitzft,16,fair,stratum,dark,KC,5,0.6,0.60625,,,
dinov2b_fitzft,16,fair,stratum,dark,MEL,3,0.6666666666666666,0.5260416666666666,,,
dinov2b_fitzft,16,fair,stratum,dark,LYM,8,0.75,0.677734375,,,
dinov2b_fitzft,16,fair,stratum,dark,OTH,3,1.0,0.8958333333333334,,,
dinov2b_fitzft,16,fair,overall,light,,20,0.65,,all,84.0,0.5484375
dinov2b_fitzft,16,fair,overall,mid,,30,0.7666666666666667,,all,97.0,0.6079601990049752
dinov2b_fitzft,16,fair,overall,dark,,19,0.7368421052631579,,all,83.0,0.669407894736842
dinov2b_fitzft,16,fair,overall,light,,18,0.6666666666666666,,noLYM,82.0,0.5581597222222222
dinov2b_fitzft,16,fair,overall,mid,,27,0.7777777777777778,,noLYM,94.0,0.6169154228855721
dinov2b_fitzft,16,fair,overall,dark,,11,0.7272727272727273,,noLYM,75.0,0.6633522727272727
dinov2b_fitzft,17,source,stratum,light,KC,14,0.9285714285714286,0.6450892857142858,,,
dinov2b_fitzft,17,source,stratum,light,MEL,4,0.75,0.671875,,,
dinov2b_fitzft,17,source,stratum,light,OTH,2,0.5,0.5625,,,
dinov2b_fitzft,17,source,stratum,mid,KC,23,0.9130434782608695,0.5425048669695003,,,
dinov2b_fitzft,17,source,stratum,mid,MEL,4,0.5,0.35447761194029853,,,
dinov2b_fitzft,17,source,stratum,mid,LYM,2,1.0,0.7537313432835822,,,
dinov2b_fitzft,17,source,stratum,mid,OTH,1,0.0,0.05970149253731338,,,
dinov2b_fitzft,17,source,stratum,dark,KC,4,0.5,0.41796875,,,
dinov2b_fitzft,17,source,stratum,dark,MEL,4,0.5,0.3515625,,,
dinov2b_fitzft,17,source,stratum,dark,LYM,9,0.6666666666666666,0.39583333333333337,,,
dinov2b_fitzft,17,source,stratum,dark,OTH,2,1.0,0.5546875,,,
dinov2b_fitzft,17,source,overall,light,,20,0.85,,all,84.0,0.6421874999999999
dinov2b_fitzft,17,source,overall,mid,,30,0.8333333333333334,,all,97.0,0.5154228855721393
dinov2b_fitzft,17,source,overall,dark,,19,0.631578947368421,,all,83.0,0.4078947368421053
dinov2b_fitzft,17,source,overall,light,,20,0.85,,noLYM,84.0,0.6421874999999999
dinov2b_fitzft,17,source,overall,mid,,28,0.8214285714285714,,noLYM,95.0,0.49840085287846486
dinov2b_fitzft,17,source,overall,dark,,10,0.6,,noLYM,74.0,0.41875
dinov2b_fitzft,17,simple,stratum,light,KC,14,0.5,0.5736607142857142,,,
dinov2b_fitzft,17,simple,stratum,light,MEL,4,0.5,0.7890625,,,
dinov2b_fitzft,17,simple,stratum,light,OTH,2,0.0,0.6328125,,,
dinov2b_fitzft,17,simple,stratum,mid,KC,23,0.6956521739130435,0.7287475665152497,,,
dinov2b_fitzft,17,simple,stratum,mid,MEL,4,0.0,0.208955223880597,,,
dinov2b_fitzft,17,simple,stratum,mid,LYM,2,0.0,0.4925373134328358,,,
dinov2b_fitzft,17,simple,stratum,mid,OTH,1,0.0,0.20895522388059706,,,
dinov2b_fitzft,17,simple,stratum,dark,KC,4,1.0,0.90625,,,
dinov2b_fitzft,17,simple,stratum,dark,MEL,4,0.0,0.48046875,,,
dinov2b_fitzft,17,simple,stratum,dark,LYM,9,0.1111111111111111,0.3333333333333333,,,
dinov2b_fitzft,17,simple,stratum,dark,OTH,2,0.5,0.7578125,,,
dinov2b_fitzft,17,simple,overall,light,,20,0.45,,all,84.0,0.6226562499999999
dinov2b_fitzft,17,simple,overall,mid,,30,0.5333333333333333,,all,97.0,0.6263681592039803
dinov2b_fitzft,17,simple,overall,dark,,19,0.3157894736842105,,all,83.0,0.5296052631578947
dinov2b_fitzft,17,simple,overall,light,,20,0.45,,noLYM,84.0,0.6226562499999999
dinov2b_fitzft,17,simple,overall,mid,,28,0.5714285714285714,,noLYM,95.0,0.6359275053304904
dinov2b_fitzft,17,simple,overall,dark,,10,0.5,,noLYM,74.0,0.70625
dinov2b_fitzft,17,fair,stratum,light,KC,14,0.7142857142857143,0.5859375,,,
dinov2b_fitzft,17,fair,stratum,light,MEL,4,1.0,0.9453125,,,
dinov2b_fitzft,17,fair,stratum,light,OTH,2,0.5,0.4765625,,,
dinov2b_fitzft,17,fair,stratum,mid,KC,23,0.8695652173913043,0.7404282933160286,,,
dinov2b_fitzft,17,fair,stratum,mid,MEL,4,0.5,0.332089552238806,,,
dinov2b_fitzft,17,fair,stratum,mid,LYM,2,0.5,0.29104477611940294,,,
dinov2b_fitzft,17,fair,stratum,mid,OTH,1,0.0,0.32835820895522383,,,
dinov2b_fitzft,17,fair,stratum,dark,KC,4,1.0,0.84375,,,
dinov2b_fitzft,17,fair,stratum,dark,MEL,4,0.5,0.55859375,,,
dinov2b_fitzft,17,fair,stratum,dark,LYM,9,0.7777777777777778,0.5538194444444444,,,
dinov2b_fitzft,17,fair,stratum,dark,OTH,2,1.0,0.7734375,,,
dinov2b_fitzft,17,fair,overall,light,,20,0.75,,all,84.0,0.646875
dinov2b_fitzft,17,fair,overall,mid,,30,0.7666666666666667,,all,97.0,0.6422885572139303
dinov2b_fitzft,17,fair,overall,dark,,19,0.7894736842105263,,all,83.0,0.6389802631578947
dinov2b_fitzft,17,fair,overall,light,,20,0.75,,noLYM,84.0,0.646875
dinov2b_fitzft,17,fair,overall,mid,,28,0.7857142857142857,,noLYM,95.0,0.6673773987206822
dinov2b_fitzft,17,fair,overall,dark,,10,0.8,,noLYM,74.0,0.7156250000000001
dinov2b_fitzft,18,source,stratum,light,KC,16,0.9375,0.63671875,,,
dinov2b_fitzft,18,source,stratum,light,MEL,3,0.6666666666666666,0.5625,,,
dinov2b_fitzft,18,source,stratum,light,OTH,1,0.0,0.15625,,,
dinov2b_fitzft,18,source,stratum,mid,KC,23,0.8260869565217391,0.5684620376378975,,,
dinov2b_fitzft,18,source,stratum,mid,MEL,3,0.6666666666666666,0.5074626865671642,,,
dinov2b_fitzft,18,source,stratum,mid,LYM,2,1.0,0.6940298507462687,,,
dinov2b_fitzft,18,source,stratum,mid,OTH,2,0.0,0.2014925373134328,,,
dinov2b_fitzft,18,source,stratum,dark,KC,4,1.0,0.84765625,,,
dinov2b_fitzft,18,source,stratum,dark,MEL,5,0.6,0.559375,,,
dinov2b_fitzft,18,source,stratum,dark,LYM,7,0.7142857142857143,0.5334821428571428,,,
dinov2b_fitzft,18,source,stratum,dark,OTH,3,1.0,0.8333333333333334,,,
dinov2b_fitzft,18,source,overall,light,,20,0.85,,all,84.0,0.6015625
dinov2b_fitzft,18,source,overall,mid,,30,0.7666666666666667,,all,97.0,0.5462686567164179
dinov2b_fitzft,18,source,overall,dark,,19,0.7894736842105263,,all,83.0,0.6537828947368421
dinov2b_fitzft,18,source,overall,light,,20,0.85,,noLYM,84.0,0.6015625
dinov2b_fitzft,18,source,overall,mid,,28,0.75,,noLYM,95.0,0.5357142857142858
dinov2b_fitzft,18,source,overall,dark,,12,0.8333333333333334,,noLYM,76.0,0.7239583333333334
dinov2b_fitzft,18,simple,stratum,light,KC,16,0.1875,0.390625,,,
dinov2b_fitzft,18,simple,stratum,light,MEL,3,0.6666666666666666,0.8385416666666666,,,
dinov2b_fitzft,18,simple,stratum,light,OTH,1,0.0,0.609375,,,
dinov2b_fitzft,18,simple,stratum,mid,KC,23,0.43478260869565216,0.6417910447761195,,,
dinov2b_fitzft,18,simple,stratum,mid,MEL,3,0.0,0.3582089552238806,,,
dinov2b_fitzft,18,simple,stratum,mid,LYM,2,0.0,0.3283582089552239,,,
dinov2b_fitzft,18,simple,stratum,mid,OTH,2,0.0,0.417910447761194,,,
dinov2b_fitzft,18,simple,stratum,dark,KC,4,0.5,0.59765625,,,
dinov2b_fitzft,18,simple,stratum,dark,MEL,5,0.0,0.29375,,,
dinov2b_fitzft,18,simple,stratum,dark,LYM,7,0.0,0.5892857142857143,,,
dinov2b_fitzft,18,simple,stratum,dark,OTH,3,0.6666666666666666,0.859375,,,
dinov2b_fitzft,18,simple,overall,light,,20,0.25,,all,84.0,0.46875000000000006
dinov2b_fitzft,18,simple,overall,mid,,30,0.3333333333333333,,all,97.0,0.5776119402985075
dinov2b_fitzft,18,simple,overall,dark,,19,0.21052631578947367,,all,83.0,0.555921052631579
dinov2b_fitzft,18,simple,overall,light,,20,0.25,,noLYM,84.0,0.46875000000000006
dinov2b_fitzft,18,simple,overall,mid,,28,0.35714285714285715,,noLYM,95.0,0.5954157782515991
dinov2b_fitzft,18,simple,overall,dark,,12,0.3333333333333333,,noLYM,76.0,0.5364583333333333
dinov2b_fitzft,18,fair,stratum,light,KC,16,0.5625,0.509765625,,,
dinov2b_fitzft,18,fair,stratum,light,MEL,3,1.0,0.9114583333333333,,,
dinov2b_fitzft,18,fair,stratum,light,OTH,1,1.0,0.578125,,,
dinov2b_fitzft,18,fair,stratum,mid,KC,23,0.6956521739130435,0.6093445814406229,,,
dinov2b_fitzft,18,fair,stratum,mid,MEL,3,0.6666666666666666,0.38308457711442784,,,
dinov2b_fitzft,18,fair,stratum,mid,LYM,2,0.0,0.2462686567164179,,,
dinov2b_fitzft,18,fair,stratum,mid,OTH,2,0.0,0.2238805970149254,,,
dinov2b_fitzft,18,fair,stratum,dark,KC,4,0.75,0.67578125,,,
dinov2b_fitzft,18,fair,stratum,dark,MEL,5,0.4,0.51875,,,
dinov2b_fitzft,18,fair,stratum,dark,LYM,7,0.5714285714285714,0.44419642857142855,,,
dinov2b_fitzft,18,fair,stratum,dark,OTH,3,1.0,0.8645833333333334,,,
dinov2b_fitzft,18,fair,overall,light,,20,0.65,,all,84.0,0.5734375
dinov2b_fitzft,18,fair,overall,mid,,30,0.6,,all,97.0,0.53681592039801
dinov2b_fitzft,18,fair,overall,dark,,19,0.631578947368421,,all,83.0,0.5789473684210525
dinov2b_fitzft,18,fair,overall,light,,20,0.65,,noLYM,84.0,0.5734375
dinov2b_fitzft,18,fair,overall,mid,,28,0.6428571428571429,,noLYM,95.0,0.5575692963752665
dinov2b_fitzft,18,fair,overall,dark,,12,0.6666666666666666,,noLYM,76.0,0.6575520833333333
dinov2b_fitzft,19,source,stratum,light,KC,17,0.9411764705882353,0.6351102941176471,,,
dinov2b_fitzft,19,source,stratum,light,MEL,1,1.0,0.859375,,,
dinov2b_fitzft,19,source,stratum,light,LYM,1,1.0,0.75,,,
dinov2b_fitzft,19,source,stratum,light,OTH,1,1.0,0.234375,,,
dinov2b_fitzft,19,source,stratum,mid,KC,23,0.9130434782608695,0.5931213497728748,,,
dinov2b_fitzft,19,source,stratum,mid,MEL,5,1.0,0.5044776119402985,,,
dinov2b_fitzft,19,source,stratum,mid,LYM,2,1.0,0.7014925373134329,,,
dinov2b_fitzft,19,source,stratum,dark,KC,2,1.0,0.5078125,,,
dinov2b_fitzft,19,source,stratum,dark,MEL,4,0.75,0.60546875,,,
dinov2b_fitzft,19,source,stratum,dark,LYM,10,0.8,0.575,,,
dinov2b_fitzft,19,source,stratum,dark,OTH,3,1.0,0.7916666666666666,,,
dinov2b_fitzft,19,source,overall,light,,20,0.95,,all,84.0,0.63203125
dinov2b_fitzft,19,source,overall,mid,,30,0.9333333333333333,,all,97.0,0.5855721393034826
dinov2b_fitzft,19,source,overall,dark,,19,0.8421052631578947,,all,83.0,0.6085526315789472
dinov2b_fitzft,19,source,overall,light,,19,0.9473684210526315,,noLYM,83.0,0.6258223684210527
dinov2b_fitzft,19,source,overall,mid,,28,0.9285714285714286,,noLYM,95.0,0.5772921108742004
dinov2b_fitzft,19,source,overall,dark,,9,0.8888888888888888,,noLYM,73.0,0.6458333333333334
